year,cpi_2002,cpi_deflator_2002,municipality,police_provider_2024,latest_census_pop,penult_census_pop,average_tax_rate,rateable_tax_base,rateable_tax_base_adj,rateable_tax_base_capita,rateable_tax_base_capita_adj,general_govt_exp,police_exp,fire_protection_exp,water_cost_exp,emergency_exp,other_protection_exp,transportation_exp,environ_health_exp,public_health_exp,environ_dev_exp,rec_and_culture_exp,debt_exp,transfers_exp,deficits_exp,total_exp,warrant_rev,uncond_grant_rev,other_govt_serv_rev,sale_of_serv_rev,own_source_rev,cond_transfer_rev,other_transfer_rev,biennial_surplus_rev,total_rev
2013,123.0,0.8130081300813008,Riverside-Albert,PPSA,353,320,0.0132633856550863,20982350,17058821.13821138,59440.084985835696,48325.27234620788,91477.0,53415,81550,0,600,2100,62400,33938,0,27295,39232,22962.0,0,19972,434941.0,278297,57496,75932,16500,1200,0,5515,0,434941
2013,123.0,0.8130081300813008,Riverview,MPSA,19128,17832,0.01562571742913818,1321079950,1074048739.8373983,69065.2420535341,56150.60329555616,1951709.0,3311596,2570251,300000,10000,417773,3175123,827574,0,913873,3968121,3928294.0,3656657,0,25030971.0,20642822,1834260,581618,1012196,558334,0,300000,101741,25030971
2013,123.0,0.8130081300813008,Rivière-Verte,municipal,744,798,0.01217444619738351,34576850,28111260.162601624,46474.26075268817,37783.95183145379,147818.0,88654,67250,65000,0,200,123690,31090,0,31776,54095,15535.0,1500,3839,630447.0,420954,89824,35781,37830,46058,0,0,0,630447
2013,123.0,0.8130081300813008,Rogersville,PPSA,1170,1165,0.01464654576770175,49931500,40594715.44715447,42676.49572649573,34696.33798902091,288793.0,152164,139151,0,0,5000,277337,71200,0,65100,82922,76037.0,9275,0,1166979.0,731324,232445,102783,0,71113,25049,0,4265,1166979
2013,123.0,0.8130081300813008,Rothesay,municipal,11947,11637,0.01189999994080865,1182605300,961467723.5772357,98987.637063698,80477.75371032357,1912083.0,2088976,1693659,250000,115835,27300,3314016,865955,0,549722,1804548,882906.0,2360000,0,15865000.0,14073003,305747,68867,595770,63765,26500,723000,8348,15865000
2013,123.0,0.8130081300813008,Sackville,MPSA,5558,5411,0.01535000047449194,558492100,454058617.88617885,100484.36487945305,81694.60559305125,1303322.0,1502624,411426,336000,18000,30400,1783839,333570,0,832704,1311707,1350867.0,675000,0,9889459.0,8572854,371601,140223,336500,428892,10000,2,29387,9889459
2013,123.0,0.8130081300813008,Saint Andrews,MPSA,1889,1798,0.01107700155998199,263849200,214511544.71544716,139676.65431445208,113558.25554020495,797865.0,366675,205146,169061,2000,38600,673126,131439,73500,86220,765665,238017.0,196225,4270,3747809.0,2922658,104247,113670,195306,292209,30000,89719,0,3747809
2013,123.0,0.8130081300813008,Saint George,PPSA,1543,1512,0.01275000009994287,125071450,101684105.6910569,81057.32339598185,65900.26292356248,395670.0,334000,163000,30000,10000,11950,469750,107500,60000,77000,102200,30050.0,134782,0,1925902.0,1594661,196369,86514,2100,25884,8100,9857,2416,1925902
2013,123.0,0.8130081300813008,Saint John,municipal,70063,68043,0.01784999993019403,6624075264,5385427043.902439,94544.5565276965,76865.49311194838,14076939.0,22777842,20123989,2270000,2817274,1947564,30211635,5317943,0,10163054,9786801,15722947.0,12624863,73607,147914458.0,118239743,18579923,1661912,3521633,4190247,0,1721000,0,147914458
2013,123.0,0.8130081300813008,Saint-Antoine,PPSA,1770,1546,0.01234232965625814,98710700,80252601.62601626,55768.75706214689,45340.45289605438,253051.0,231998,128099,10200,0,12458,504790,123250,0,85109,110390,93058.0,0,0,1552403.0,1218320,179384,138536,500,4100,0,0,11563,1552403
2013,123.0,0.8130081300813008,Saint-François-de-Madawaska,PPSA,533,585,0.01499451912209524,35258950,28665813.00813008,66151.87617260788,53782.01314846169,130315.0,78612,91596,55000,1000,700,76866,28475,0,36510,281610,80430.0,11012,1809,873935.0,528691,62772,165500,93400,23572,0,0,0,873935
2013,123.0,0.8130081300813008,Saint-Hilaire,PPSA,303,231,0.01267771380485327,22935050,18646382.113821138,75693.23432343235,61539.21489709947,137672.0,48169,10000,15000,0,0,101417,12885,0,19589,10000,0.0,0,0,354732.0,290764,33751,0,200,12600,0,8000,9417,354732
2013,123.0,0.8130081300813008,Saint-Isidore,PPSA,748,796,0.01240700822046238,41171650,33472886.17886179,55042.3128342246,44749.84783270293,233458.0,136562,109260,0,0,500,290473,42434,0,31419,75542,58790.0,20000,0,998438.0,510817,107301,353379,0,9279,0,8828,8834,998438
2013,123.0,0.8130081300813008,Saint-Louis-de-Kent,PPSA,930,960,0.01425600062011128,50313550,40905325.20325203,54100.591397849465,43984.2206486581,237600.0,122110,100824,0,0,1000,189629,79332,0,40589,447703,41071.0,12460,0,1272318.0,717270,137896,66404,307503,1600,0,40000,1645,1272318
2013,123.0,0.8130081300813008,Saint-Léolin,PPSA,488,733,0.01548708072540523,17758350,14437682.926829267,36390.061475409835,29585.41583366653,134983.0,73822,44000,0,1000,0,81375,41000,0,11600,18000,20060.0,0,10937,436777.0,275025,135252,10969,0,15531,0,0,0,436777
2013,123.0,0.8130081300813008,Saint-Léonard,PPSA,1343,1352,0.01502200158798524,66475429,54045064.227642275,49497.713328369326,40242.04335639782,223255.0,166577,99453,36000,0,500,236545,60748,0,60811,381291,269715.0,195823,0,1730718.0,998594,242548,194416,108250,100010,4000,60000,22900,1730718
2013,123.0,0.8130081300813008,Saint-Quentin,PPSA,2095,2250,0.01400037070403593,115995500,94305284.55284552,55367.78042959427,45014.45563381648,570768.0,414000,111210,13440,1250,3130,364155,139660,0,172625,310393,177868.0,5000,0,2283499.0,1623980,261354,71513,34400,221904,32275,15008,23065,2283499
2013,123.0,0.8130081300813008,Sainte-Anne-de-Madawaska,PPSA,1002,1073,0.01471699415052247,39131700,31814390.243902437,39053.59281437126,31750.8884669685,204079.0,111592,64400,87713,0,0,222400,49500,0,14300,42685,86207.0,3263,0,886139.0,575901,167849,92000,0,22000,0,63,28326,886139
2013,123.0,0.8130081300813008,Sainte-Marie-Saint-Raphaël,PPSA,955,993,0.01532244620751397,30773350,25018983.739837397,32223.403141361257,26197.88873281403,206392.0,136413,53953,0,0,0,122340,57469,0,12331,20450,152352.0,0,108318,870018.0,471523,212104,57396,0,13273,77170,38552,0,870018
2013,123.0,0.8130081300813008,Salisbury,PPSA,2208,2036,0.009245273908576108,155329200,126283902.43902439,70348.36956521739,57193.79639448568,267634.0,366183,112600,0,7500,7000,545400,127014,0,76914,159500,65371.0,17000,5838,1757954.0,1436061,91642,107750,0,12500,0,110000,0,1757954
2013,123.0,0.8130081300813008,Shediac,PPSA,6062,5497,0.01478399935418804,550005300,447158780.4878049,90730.00659848234,73764.23300689622,1660753.0,1118320,479500,205000,7500,26000,1684900,306860,0,1175918,1698310,951315.0,794174,0,10108550.0,8131278,497931,351199,362600,86900,0,661277,17365,10108550
2013,123.0,0.8130081300813008,Shippagan,PPSA,2631,2754,0.01509999912483765,211389350,171861260.16260162,80345.62903838845,65321.64962470605,884500.0,616086,167850,100000,5500,500,786900,121600,0,117300,846400,572945.0,15000,0,4234581.0,3191979,408616,116425,187500,52500,0,258669,18892,4234581
2013,123.0,0.8130081300813008,St. Martins,PPSA,314,386,0.01220287003263582,20836000,16939837.398373984,66356.68789808918,53948.52674641396,80179.0,49428,121062,0,1500,0,42213,45340,13749,19230,90030,35315.0,69220,0,567266.0,254259,27231,164193,37000,26600,0,1,57982,567266
2013,123.0,0.8130081300813008,St. Stephen,PPSA,4817,4780,0.01579999945820022,350683050,285108170.73170733,72801.13140959103,59187.911715114664,1000836.0,1020948,770511,125000,0,150749,1771027,265415,0,251055,1031328,760627.0,622380,0,7769876.0,5540792,819907,184662,125548,204876,5000,888974,117,7769876
2013,123.0,0.8130081300813008,Stanley,PPSA,419,433,0.01341819790291938,27581200,22423739.837398373,65826.25298329355,53517.27884820614,126251.0,51296,94200,0,0,9600,102363,34255,0,16500,45362,25689.0,1069,0,506585.0,370090,12176,79699,0,44509,0,0,111,506585
2013,123.0,0.8130081300813008,Sussex,PPSA,4312,4241,0.01252199926497246,402433900,327182032.5203252,93328.82653061225,75877.09474033516,712497.0,858207,398020,75000,14650,41900,1481900,403300,0,354180,1186700,516900.0,231462,0,6274716.0,5039277,311877,261749,371000,49300,0,239589,1924,6274716
2013,123.0,0.8130081300813008,Sussex Corner,PPSA,1495,1413,0.01160000020890118,95739050,77836626.01626016,64039.4983277592,52064.63278679609,228204.0,236588,70700,40000,1300,3850,307675,106400,0,51634,63379,89315.0,5000,1105,1205150.0,1110573,62552,11100,4300,825,1000,14800,0,1205150
2013,123.0,0.8130081300813008,Tide Head,MPSA,1036,1075,0.01420001781999481,51627400,41973495.93495935,49833.397683397685,40514.95746617698,171386.0,176417,48180,54862,505,1805,157034,50101,0,24645,55055,12652.0,91889,0,844531.0,733110,104144,0,0,750,0,115,6412,844531
2013,123.0,0.8130081300813008,Tracadie-Sheila,PPSA,4933,4474,0.01390000058507931,427292500,347392276.42276424,86619.19724305696,70422.11157972111,987354.0,1151083,230100,70000,13000,5000,1496500,215576,0,810639,1357501,633257.0,563189,0,7533199.0,5939366,579643,190445,438500,295501,0,73032,16712,7533199
2013,123.0,0.8130081300813008,Tracy,PPSA,611,619,0.01190003610221636,25483200,20718048.780487806,41707.36497545008,33908.426809309014,97044.0,63447,36500,0,2000,2700,127850,47922,0,2647,32993,0.0,0,0,413103.0,303251,88707,0,0,6100,0,0,15045,413103
2013,123.0,0.8130081300813008,Woodstock,municipal,5254,5113,0.01418268372165149,433675750,352581910.5691057,82542.01560715646,67107.32976191581,714858.0,1817133,601500,128000,0,12000,1409378,304820,0,345393,1595620,192723.0,910000,0,8031425.0,6150686,626618,413270,623060,82950,0,87203,47638,8031425
2014,124.8,0.8012820512820513,Alma,PPSA,232,301,0.01462041121789822,25388000,20342948.71794872,109431.03448275862,87685.12378426173,86559.0,49206,46555,0,500,800,98685,30612,100,9269,47000,28040.0,10640,666,408632.0,371183,9129,12820,12000,3500,0,0,0,408632
2014,124.8,0.8012820512820513,Aroostook,PPSA,351,346,0.01229995805760089,8583200,6877564.102564103,24453.561253561253,19594.19972240485,63348.0,45712,16000,13000,0,0,34346,23514,0,0,1000,400.0,4132,4956,206408.0,105573,94580,0,200,6055,0,0,0,206408
2014,124.8,0.8012820512820513,Atholville,MPSA,1237,1317,0.01455928229885317,123828700,99221714.74358974,100104.04203718674,80211.57214518168,394027.0,396301,107500,167740,4000,3000,426605,85925,0,132660,120200,310598.0,2000,0,2150556.0,1802857,162883,0,44000,102606,19000,15000,4210,2150556
2014,124.8,0.8012820512820513,Baker-Brook,PPSA,585,525,0.013385788314763,24160400,19359294.871794872,41299.82905982906,33092.8117466579,129455.0,72256,46300,31736,0,2661,99000,24015,0,19383,11500,37594.0,19920,5419,499239.0,323406,99373,48500,21460,6500,0,0,0,499239
2014,124.8,0.8012820512820513,Balmoral,PPSA,1719,1706,0.01429101528697418,82625900,66206650.64102565,48066.259453170445,38514.63097209171,386745.0,290789,67792,146000,0,2575,263297,93839,0,32069,270604,150543.0,0,0,1704253.0,1180808,253862,159805,100000,8092,0,42,1645,1704254
2014,124.8,0.8012820512820513,Bas-Caraquet,PPSA,1380,1471,0.01449498786689474,58373350,46773517.62820513,42299.52898550725,33893.85335377183,331695.0,221475,46000,0,0,4000,316365,83515,0,64764,117527,66094.0,61500,0,1312935.0,846121,288110,87388,0,30173,0,60000,1143,1312935
2014,124.8,0.8012820512820513,Bath,PPSA,532,512,0.01440001592613811,22604350,18112459.935897436,42489.37969924812,34045.97732311548,103329.0,84388,36827,0,0,7455,59030,40029,0,17420,66729,63220.0,6000,0,484427.0,325503,85856,2994,14825,4400,10300,40081,468,484427
2014,124.8,0.8012820512820513,Bathurst,municipal,12275,12714,0.01774999992510226,1001365300,802376041.6666667,81577.62118126273,65366.68363883232,3101878.0,5176358,2111680,724383,20000,176360,4696664,361742,0,778624,3213038,2954575.0,50985,0,23366287.0,17774234,2455499,1155654,1425450,484938,0,67897,2615,23366287
2014,124.8,0.8012820512820513,Belledune,PPSA,1548,1711,0.01141477425182566,383510344,307299955.1282051,247745.70025839793,198514.1828993573,856177.0,556062,212000,45763,7000,7000,761000,188000,0,492813,392000,603626.0,680377,0,4801818.0,4377684,242488,22269,116200,16500,8200,7400,11077,4801818
2014,124.8,0.8012820512820513,Beresford,municipal,4351,4264,0.01559343317150325,251570450,201578886.21794873,57818.99563318778,46329.32342402867,765740.0,1157634,114213,240000,0,32802,748303,203032,0,114191,533719,583688.0,389780,0,4883102.0,3922847,726561,75697,63250,21400,15300,20785,37262,4883102
2014,124.8,0.8012820512820513,Bertrand,PPSA,1137,1179,0.014380000040435,49462100,39633092.94871795,43502.286719437114,34857.60153801051,216106.0,189957,46100,0,0,2000,266100,78538,0,67382,147350,98077.0,14400,0,1126010.0,711265,222990,93784,81900,7987,0,0,8084,1126010
2014,124.8,0.8012820512820513,Blacks Harbour,PPSA,982,952,0.01558471909825375,62642900,50194631.410256416,63791.14052953157,51114.69593712466,236840.0,194109,170583,50000,4050,30675,178398,56000,0,48450,239770,115506.0,70500,9633,1404514.0,976272,170595,150527,80000,17620,0,9500,0,1404514
2014,124.8,0.8012820512820513,Blackville,PPSA,990,931,0.0132041776966238,43593400,34930608.974358976,44033.73737373737,35283.44340844341,129948.0,162459,61187,0,0,1500,134859,70061,0,26720,65000,36288.0,150570,0,838592.0,575615,164219,89705,0,4600,0,4386,67,838592
2014,124.8,0.8012820512820513,Bouctouche,MPSA,2423,2383,0.01167499793689101,198729200,159238141.02564102,82017.82913743293,65719.41437294305,533483.0,412500,141000,0,0,22500,647900,184000,0,306801,1217424,310734.0,2109,315910,4094361.0,2320163,88217,169012,853160,416040,0,247769,0,4094361
2014,124.8,0.8012820512820513,Cambridge-Narrows,PPSA,620,717,0.01067299650354521,89733750,71902043.26923077,144731.85483870967,115971.03753101737,174363.0,114862,74668,0,0,2000,245798,77504,12000,54013,27750,1399.0,195000,96,979453.0,957728,14371,7245,0,100,0,9,0,979453
2014,124.8,0.8012820512820513,Campbellton,MPSA,7385,7384,0.0175039999284929,514634200,412367147.43589747,69686.41841570752,55838.47629463744,1350379.0,2095761,838235,25000,8100,90886,3261448,456615,0,336862,2494552,1779240.0,71946,2011,12811035.0,9008157,2121730,193548,639838,429128,51500,367134,0,12811035
2014,124.8,0.8012820512820513,Canterbury,PPSA,336,360,0.01369818123516461,12786150,10245312.5,38054.017857142855,30492.001488095237,76467.0,50803,77168,0,0,4800,42025,28080,0,2400,10060,28038.0,0,0,319841.0,175147,70432,60677,0,0,0,103,13482,319841
2014,124.8,0.8012820512820513,Cap-Pelé,PPSA,2256,2279,0.01230400079437304,180267950,144445472.75641027,79906.00620567377,64027.248562238594,530831.0,422243,134384,0,5500,0,434352,130513,16000,216640,691763,222113.0,103455,0,2907794.0,2218017,94885,96523,308377,59038,0,113078,17876,2907794
2014,124.8,0.8012820512820513,Caraquet,PPSA,4169,4156,0.01471699945374757,332630100,266530528.84615386,79786.54353562005,63931.52526892633,1277768.0,961780,150692,69000,14332,24850,1237227,223908,0,815504,722308,661311.0,165060,0,6323740.0,4895317,856407,194686,122350,241738,6000,0,7242,6323740
2014,124.8,0.8012820512820513,Centreville,PPSA,542,523,0.01325259679782646,33714600,27014903.846153848,62204.05904059041,49842.99602611411,78641.0,105031,52600,0,200,5800,172200,35600,0,32511,62989,51852.0,0,0,597424.0,446806,33015,88510,11900,500,0,48,16645,597424
2014,124.8,0.8012820512820513,Charlo,PPSA,1324,1376,0.01430599310112761,72214700,57864342.94871795,54542.8247734139,43704.186517158574,284427.0,237527,87500,40000,4000,3000,427500,82000,0,59939,46000,109971.0,26575,0,1408439.0,1033103,203693,134980,1098,29000,0,4968,1597,1408439
2014,124.8,0.8012820512820513,Chipman,PPSA,1236,1291,0.013599992656261,65361800,52373237.17948718,52881.715210355986,42373.1692390673,402980.0,146395,120385,0,4000,4200,265964,93670,0,6250,232888,85844.0,8550,0,1371126.0,888920,260816,90601,34000,72950,0,138,23701,1371126
2014,124.8,0.8012820512820513,Clair,PPSA,857,848,0.01238167010055601,71078295,56953762.019230776,82938.50058343058,66457.13187774886,255085.0,150643,59980,100000,0,1400,130880,46000,0,64500,178788,56100.0,73912,0,1117288.0,880068,52503,29185,25000,120429,0,1373,8730,1117288
2014,124.8,0.8012820512820513,Dalhousie,PPSA,3512,3676,0.01688651203517165,228752450,183295232.37179488,65134.52448747153,52191.12539060219,843375.0,768910,423577,386162,5000,18000,1580312,116500,0,436823,810466,545287.0,105444,0,6039856.0,3862831,1099102,105023,205563,38787,9342,691649,27559,6039856
2014,124.8,0.8012820512820513,Dieppe,MPSA,23310,18565,0.01584500040517125,2679114100,2146726041.6666667,114934.10982410982,92094.63928213928,4605228.0,4825069,4991393,1327000,15000,987079,6149868,1081100,0,2688756,7943041,7451536.0,4555901,0,46620971.0,42450564,850595,241997,1166926,856002,0,371832,683055,46620971
2014,124.8,0.8012820512820513,Doaktown,PPSA,793,888,0.0135500034936067,55100650,44151161.85897436,69483.79571248424,55676.11835936237,220947.0,165152,69540,0,2500,1200,194000,62812,0,44675,140000,76920.0,14500,0,992246.0,746614,113243,35518,42000,24205,14075,10000,6591,992246
2014,124.8,0.8012820512820513,Dorchester,MPSA,1167,1119,0.01523435093065403,42504141,34057805.28846154,36421.714652956296,29184.06622833037,231585.0,148507,123749,52693,3650,650,135979,42129,3794,20820,125971,57214.0,39917,0,986658.0,647523,177804,45662,0,4830,8530,93397,8912,986658
2014,124.8,0.8012820512820513,Drummond,municipal,775,839,0.01235244291791163,53716500,43042067.30769231,69311.6129032258,55538.15136476427,221986.0,108424,94261,59512,3500,8941,72009,107680,0,29788,15855,63677.0,36754,0,822387.0,663530,19371,120000,0,4202,0,0,15284,822387
2014,124.8,0.8012820512820513,Edmundston,municipal,16032,16643,0.01635000022468145,1270242796,1017822753.2051283,79231.71132734531,63486.94817896259,3270082.0,4541936,1980046,536820,5870,1217804,6636555,727620,0,1247401,3564718,4836345.0,607745,0,29172942.0,20768470,3079298,1316613,1155347,372117,52149,2415581,13367,29172942
2014,124.8,0.8012820512820513,Eel River Crossing,PPSA,1209,1168,0.0134000014780473,40594100,32527323.71794872,33576.59222497932,26904.320693092406,201784.0,188541,78778,47019,3285,1304,196532,68454,0,39945,27493,60150.0,32799,0,946084.0,543961,268768,122439,0,8315,0,275,2326,946084
2014,124.8,0.8012820512820513,Florenceville-Bristol,PPSA,1639,1539,0.012898998388722,201610150,161546594.55128205,123008.02318486883,98564.12114172181,390746.0,467146,110800,0,2000,9453,540883,92030,40325,326766,934390,97035.0,312617,0,3324191.0,2600569,90149,151507,258465,193574,4500,23000,2427,3324191
2014,124.8,0.8012820512820513,Fredericton,municipal,56224,50535,0.0141188885121819,6638900004,5319631413.461538,118079.46791405806,94614.95826446959,11839214.0,18206623,13307034,1000612,100771,1247312,18661829,2782227,7150,7935996,6782880,6131243.0,18310354,0,106313245.0,93733889,2994192,935025,6245266,1547910,248940,40000,568023,106313245
2014,124.8,0.8012820512820513,Fredericton Junction,PPSA,752,715,0.01329200782311798,39217100,31423958.333333336,52150.39893617021,41787.17863475178,144431.0,85950,96740,42212,4000,14890,233575,46200,0,3324,19967,62510.0,0,7721,761520.0,521274,81499,104262,0,19392,0,35093,0,761520
2014,124.8,0.8012820512820513,Gagetown,PPSA,698,719,0.01320001386513451,59141150,47388741.98717949,84729.44126074499,67892.18049739182,190785.0,100809,89540,0,786,3600,289367,60898,9422,30543,29412,55864.0,17417,0,878443.0,780664,19369,24430,0,43307,0,0,10673,878443
2014,124.8,0.8012820512820513,Grand Bay-Westfield,PPSA,5117,4981,0.01369965844541853,361625950,289764383.01282054,70671.47742818057,56627.78640078572,681954.0,849603,609383,0,10498,21368,1577795,962,0,339208,487629,379602.0,743118,0,5701120.0,4954152,365270,252215,42947,29790,0,25033,31713,5701120
